order_date,customer_state,product_category_name,revenue,freight_total
2017-07-25,PR,informatica_acessorios,695.72,29.71
2017-05-12,RS,esporte_lazer,115.00,42.43
2017-03-22,SP,,69.79,25.07
2018-04-19,RS,esporte_lazer,331.99,41.61
2017-05-25,MT,telefonia,16.99,16.79
2018-07-26,SP,relogios_presentes,758.30,80.18
2017-12-18,SP,beleza_saude,863.84,100.99
2018-03-07,BA,moveis_decoracao,229.00,62.07
2017-06-19,SP,cama_mesa_banho,1077.78,169.75
2018-03-18,RS,relogios_presentes,151.90,27.14
2017-08-02,RJ,utilidades_domesticas,69.90,11.98
2018-07-26,RJ,esporte_lazer,309.90,90.69
2017-03-17,SP,fashion_underwear_e_moda_praia,5.90,8.72
2018-03-20,MG,ferramentas_jardim,163.90,48.39
2017-12-19,RJ,perfumaria,250.90,16.51
2018-05-09,MG,eletronicos,19.89,18.23
2017-08-24,SP,brinquedos,424.88,36.70
2017-08-18,SP,relogios_presentes,228.80,45.43
2017-03-09,SP,ferramentas_jardim,464.50,79.26
2018-02-21,PE,artigos_de_natal,25.05,25.63
2017-04-13,SE,beleza_saude,680.00,158.38
2017-12-20,DF,eletronicos,16.59,8.11
2017-08-09,RS,brinquedos,42.00,15.10
2017-08-29,SP,eletronicos,28.90,20.26
2018-04-07,SP,eletronicos,42.34,37.74
2017-04-22,CE,esporte_lazer,107.00,25.24
2018-05-04,RS,beleza_saude,119.99,84.39
2017-10-07,SP,automotivo,179.49,9.45
2017-06-16,ES,cool_stuff,359.50,33.96
2017-04-06,BA,papelaria,69.00,22.41
2018-08-01,SP,telefonia_fixa,812.99,20.00
2017-06-23,MG,moveis_escritorio,149.90,25.89
2017-04-25,SP,informatica_acessorios,582.89,99.97
2017-08-04,MG,pet_shop,309.99,21.41
2018-07-27,CE,beleza_saude,57.70,22.68
2018-07-29,SC,brinquedos,129.98,44.78
2018-01-12,RJ,brinquedos,259.90,18.26
2018-08-29,SP,relogios_presentes,268.80,16.40
2018-01-08,SC,bebes,129.99,57.58
2018-02-04,MS,brinquedos,25.00,16.79
2018-06-22,RS,brinquedos,109.90,9.90
2018-02-13,AL,beleza_saude,59.70,34.22
2017-05-09,PR,papelaria,54.90,17.95
2018-04-18,GO,informatica_acessorios,119.00,19.74
2017-06-09,PA,telefonia,41.98,43.26
2018-01-08,SC,consoles_games,169.90,18.44
2017-09-14,RJ,esporte_lazer,44.32,15.10
2018-01-29,RS,cool_stuff,215.00,22.00
2017-08-21,ES,utilidades_domesticas,26.90,16.79
2018-05-31,SP,pet_shop,98.00,17.60
2018-05-16,PR,audio,55.00,18.27
2018-01-01,GO,beleza_saude,49.97,17.60
2018-01-24,BA,pet_shop,179.89,55.38
2017-03-25,MG,telefonia,58.98,29.04
2018-06-19,MT,moveis_cozinha_area_de_servico_jantar_e_jardim,96.00,62.42
2018-06-02,RJ,automotivo,52.89,36.46
2017-03-27,MG,casa_conforto,299.00,23.56
2018-05-23,SP,artes,47.08,8.29
2018-05-09,SC,cool_stuff,169.99,27.27
2018-02-10,SP,livros_interesse_geral,38.00,15.10
2017-06-11,RJ,utilidades_domesticas,51.06,17.61
2018-02-04,GO,automotivo,19.90,15.10
2017-05-31,RS,beleza_saude,83.80,24.96
2018-01-09,AC,livros_interesse_geral,108.90,53.12
2018-04-18,SC,cama_mesa_banho,47.90,19.32
2017-02-04,SP,ferramentas_jardim,349.80,34.30
2017-06-21,SP,malas_acessorios,99.90,22.70
2017-12-05,RJ,brinquedos,506.38,62.77
2018-04-27,BA,beleza_saude,58.99,22.12
2017-05-16,SP,utilidades_domesticas,560.94,142.90
2018-04-29,SP,cama_mesa_banho,961.13,125.94
2017-06-01,RJ,cama_mesa_banho,78.80,31.21
2018-08-18,SP,portateis_casa_forno_e_cafe,38.71,8.01
2017-05-14,BA,esporte_lazer,169.36,83.08
2018-01-31,SP,papelaria,175.40,38.79
2018-06-27,SP,livros_interesse_geral,45.90,9.07
2017-12-11,RJ,automotivo,290.30,59.53
2017-08-29,RJ,beleza_saude,154.89,28.42
2018-06-20,SP,fashion_bolsas_e_acessorios,239.80,25.87
2017-10-19,SP,utilidades_domesticas,187.15,64.42
2018-01-10,SC,esporte_lazer,684.56,64.50
2018-08-10,MG,telefonia,544.97,60.30
2017-10-09,RJ,cama_mesa_banho,381.92,69.33
2018-05-01,DF,cama_mesa_banho,263.69,36.61
2018-04-07,PA,cama_mesa_banho,95.80,40.79
2018-05-14,MG,alimentos,83.70,38.82
2017-08-02,MG,moveis_decoracao,99.80,32.22
2018-05-02,SP,fashion_bolsas_e_acessorios,73.89,46.25
2018-01-17,SC,cool_stuff,29.50,20.84
2017-01-30,SP,cama_mesa_banho,459.78,63.00
2018-02-02,RS,telefonia,41.96,30.20
2018-01-02,SP,informatica_acessorios,145.88,24.96
2017-12-12,MG,beleza_saude,689.64,31.59
2017-04-01,SC,telefonia,19.99,14.52
2017-05-06,ES,telefonia,17.00,16.05
2017-10-27,SP,alimentos,20.49,9.27
2017-07-04,RS,esporte_lazer,15.00,15.10
2017-09-01,MG,brinquedos,149.99,15.81
2018-06-26,MG,construcao_ferramentas_iluminacao,60.00,16.61
2017-04-22,RJ,beleza_saude,349.00,16.61
2017-11-23,DF,beleza_saude,84.99,15.35
2018-08-05,DF,esporte_lazer,508.90,33.23
2018-04-01,RJ,telefonia,148.00,22.75
2017-10-06,SP,bebes,225.89,27.88
2017-07-30,ES,informatica_acessorios,39.90,15.79
2018-04-06,RJ,livros_interesse_geral,21.00,18.23
2017-09-10,MG,,37.13,13.37
2017-11-27,SP,fashion_roupa_masculina,150.90,16.82
2018-03-31,SP,artes,12.00,7.39
2017-04-24,SC,,29.00,14.52
2018-06-23,MG,livros_tecnicos,57.89,16.78
2017-05-13,PB,telefonia,34.00,68.30
2018-05-16,PB,relogios_presentes,579.90,26.56
2017-04-29,RJ,pet_shop,585.00,46.61
2017-02-07,PE,automotivo,143.80,40.52
2017-03-25,SP,eletronicos,42.00,14.12
2017-12-16,SP,bebidas,64.98,17.67
2018-06-10,BA,automotivo,997.80,42.84
2018-05-15,MG,moveis_decoracao,677.10,189.98
2018-04-26,MG,relogios_presentes,918.50,109.81
2018-07-29,MG,esporte_lazer,4226.68,124.87
2016-10-09,SP,cama_mesa_banho,29.90,15.11
2018-06-21,MG,eletrodomesticos_2,220.00,45.53
2018-01-12,SP,cool_stuff,346.47,87.42
2018-05-07,SP,perfumaria,730.49,79.30
2017-02-28,SP,utilidades_domesticas,64.80,24.04
2017-12-08,MG,eletronicos,29.00,15.10
2018-03-15,MG,esporte_lazer,322.00,65.79
2018-03-23,SP,fashion_bolsas_e_acessorios,211.76,81.60
2018-06-24,DF,pet_shop,105.00,18.54
2017-09-13,CE,livros_tecnicos,99.00,25.14
2017-06-03,BA,brinquedos,86.99,19.85
2017-12-08,SP,eletronicos,226.90,41.34
2018-02-03,MS,pet_shop,189.80,35.82
2018-01-31,BA,audio,88.50,17.06
2018-03-16,RJ,construcao_ferramentas_jardim,77.90,16.52
2017-12-26,PB,beleza_saude,84.99,35.91
2017-10-08,GO,relogios_presentes,537.99,32.27
2018-01-05,PR,utilidades_domesticas,55.00,17.64
2018-05-18,RS,eletrodomesticos,80.00,18.44
2017-07-28,PR,audio,29.90,15.10
2018-07-14,RJ,telefonia,43.98,30.50
2017-11-15,PI,brinquedos,69.90,42.52
2018-07-24,SP,informatica_acessorios,24.99,7.44
2018-08-03,MG,relogios_presentes,243.00,39.00
2018-03-02,RO,esporte_lazer,49.00,34.15
2017-09-05,SP,agro_industria_e_comercio,398.00,20.04
2018-04-05,MG,pet_shop,163.99,27.46
2017-11-16,PR,cool_stuff,45.00,17.63
2018-08-18,DF,utilidades_domesticas,55.20,56.87
2018-02-27,PR,papelaria,39.90,8.11
2017-02-13,SP,cama_mesa_banho,104.90,22.94
2018-04-29,SP,telefonia,58.98,14.78
2018-05-06,SP,artes_e_artesanato,89.80,11.25
2018-04-07,SP,bebes,88.40,22.05
2017-02-19,MG,moveis_decoracao,91.80,29.04
2017-02-01,PR,,163.00,16.35
2017-01-24,MG,consoles_games,139.99,15.43
2018-05-11,RJ,construcao_ferramentas_seguranca,435.19,19.76
2017-03-31,SP,alimentos,20.99,14.52
2018-07-28,SP,livros_tecnicos,28.90,8.36
2017-05-04,BA,informatica_acessorios,144.99,18.44
2018-05-08,CE,utilidades_domesticas,195.00,175.55
2018-06-02,CE,fashion_calcados,99.90,42.76
2018-02-12,DF,informatica_acessorios,99.99,29.10
2018-03-01,GO,esporte_lazer,103.90,20.22
2018-06-15,RJ,construcao_ferramentas_construcao,57.70,26.70
2018-06-24,PR,automotivo,59.90,43.22
2018-06-24,DF,utilidades_domesticas,84.30,31.88
2018-01-06,MT,eletronicos,19.90,25.63
2017-11-20,RN,consoles_games,415.37,38.23
2017-12-08,SP,perfumaria,594.70,49.59
2017-11-24,GO,construcao_ferramentas_seguranca,130.90,15.67
2017-11-04,RO,moveis_escritorio,118.90,53.19
2017-07-01,SP,beleza_saude,177.90,64.04
2018-03-22,ES,informatica_acessorios,149.90,23.98
2017-12-13,SP,brinquedos,1112.47,98.23
2017-11-04,SP,telefonia,113.90,20.22
2018-04-09,MG,automotivo,29.00,33.46
2017-08-26,SP,beleza_saude,209.39,23.23
2018-07-27,DF,construcao_ferramentas_construcao,25.90,18.28
2018-01-25,RJ,papelaria,127.00,15.14
2017-03-20,MG,informatica_acessorios,2999.89,42.47
2017-11-20,PR,telefonia,164.90,27.28
2018-01-19,MG,cama_mesa_banho,640.10,116.83
2017-11-02,SP,utilidades_domesticas,59.80,24.33
2018-01-22,SC,utilidades_domesticas,169.00,18.43
2017-03-02,BA,livros_interesse_geral,115.00,21.26
2017-10-24,BA,telefonia,289.00,14.27
2018-03-30,GO,brinquedos,69.90,16.46
2018-03-27,PR,automotivo,117.30,31.96
2018-01-13,RJ,moveis_escritorio,316.93,74.29
2018-05-26,RJ,informatica_acessorios,277.80,34.94
2018-03-08,MG,eletronicos,369.90,29.45
2018-04-02,RS,automotivo,136.00,15.83
2017-06-04,SP,moveis_decoracao,70.00,9.94
2017-11-25,MA,informatica_acessorios,65.00,34.25
2018-03-19,BA,esporte_lazer,119.90,23.77
2018-02-17,CE,beleza_saude,57.90,28.81
2017-04-25,PR,automotivo,175.00,34.27
2017-08-16,SC,ferramentas_jardim,47.20,15.10
2017-10-16,SP,instrumentos_musicais,59.90,18.00
2017-08-28,PI,bebes,59.90,27.27
2018-05-22,SC,,48.50,18.23
2017-09-22,SP,pet_shop,139.00,9.17
2018-01-15,RJ,perfumaria,104.00,12.73
2018-03-26,MS,relogios_presentes,369.90,20.47
2018-01-28,PA,telefonia,29.99,17.63
2017-03-27,RJ,relogios_presentes,59.60,16.12
2018-08-09,SP,malas_acessorios,438.00,37.05
2017-11-09,SE,telefonia,129.00,21.70
2017-07-05,MG,,39.90,8.11
2018-07-01,RJ,papelaria,105.00,49.11
2017-08-28,MG,beleza_saude,238.90,31.17
2017-11-15,MG,malas_acessorios,54.90,12.51
2017-04-07,MG,eletronicos,21.90,14.52
2018-02-21,MA,relogios_presentes,204.00,38.98
2017-12-19,SP,esporte_lazer,990.83,139.26
2017-05-12,SP,pet_shop,126.80,25.19
2017-01-17,RS,beleza_saude,349.90,17.66
2017-03-14,SP,utilidades_domesticas,226.01,39.48
2018-02-01,SP,brinquedos,339.78,43.80
2017-12-06,RJ,beleza_saude,488.04,69.97
2017-11-15,PR,informatica_acessorios,396.99,57.46
2018-03-14,SP,livros_importados,154.00,16.60
2018-06-15,SP,esporte_lazer,746.90,61.39
2018-01-06,SP,papelaria,471.80,67.29
2018-03-22,PE,automotivo,189.90,82.03
2017-03-23,RJ,esporte_lazer,41.33,14.52
2018-06-20,RN,construcao_ferramentas_seguranca,138.90,51.69
2018-03-26,SP,industria_comercio_e_negocios,104.00,14.72
2018-01-27,SP,climatizacao,199.00,10.21
2017-03-07,MG,beleza_saude,347.86,28.55
2018-02-28,RJ,beleza_saude,414.62,17.00
2018-03-10,RJ,ferramentas_jardim,37.47,54.69
2017-03-30,MG,eletronicos,415.99,17.08
2018-01-16,SP,esporte_lazer,821.63,100.84
2017-05-01,SP,construcao_ferramentas_ferramentas,729.00,19.27
2018-05-12,SP,moveis_escritorio,359.91,63.00
2017-06-19,RS,utilidades_domesticas,95.00,21.16
2018-02-25,BA,moveis_escritorio,350.97,51.78
2018-02-23,MT,alimentos,41.49,17.92
2018-02-23,SP,cool_stuff,121.00,20.01
2018-01-31,GO,relogios_presentes,430.00,61.84
2018-05-02,MG,cama_mesa_banho,358.79,70.64
2017-10-31,RN,moveis_decoracao,17.90,34.15
2017-07-07,RS,informatica_acessorios,139.99,77.60
2017-06-17,SP,pet_shop,149.00,36.55
2017-07-11,MT,relogios_presentes,879.99,22.73
2017-10-12,PR,consoles_games,38.00,16.79
2017-12-20,CE,bebes,35.90,26.89
2017-12-07,MG,ferramentas_jardim,179.98,52.50
2018-04-19,PE,moveis_decoracao,33.00,22.41
2017-12-27,BA,cool_stuff,149.90,17.49
2017-10-30,MT,cool_stuff,99.99,18.94
2017-11-14,SP,agro_industria_e_comercio,415.00,27.81
2018-08-02,MA,informatica_acessorios,179.90,21.53
2017-10-13,SC,informatica_acessorios,160.90,14.28
2018-04-17,SP,consoles_games,184.09,32.63
2017-03-02,MG,cama_mesa_banho,138.80,30.36
2017-05-01,PB,moveis_decoracao,38.50,22.28
2018-04-15,SC,eletronicos,19.90,18.23
2017-04-05,RJ,esporte_lazer,209.00,34.83
2017-12-09,PR,instrumentos_musicais,34.99,16.11
2017-03-18,SP,brinquedos,104.99,20.81
2018-03-07,RJ,malas_acessorios,299.80,150.96
2018-08-13,RJ,perfumaria,49.99,15.45
2017-05-21,CE,moveis_decoracao,189.00,33.91
2018-08-12,SP,construcao_ferramentas_construcao,1372.63,49.42
2018-07-22,SP,utilidades_domesticas,836.86,155.69
2018-04-15,SP,cool_stuff,414.79,42.96
2018-07-14,MG,relogios_presentes,967.84,75.50
2018-04-18,SP,cama_mesa_banho,546.36,133.81
2018-01-25,RJ,bebes,32.98,15.10
2018-08-08,ES,relogios_presentes,104.00,36.93
2018-02-18,SP,construcao_ferramentas_construcao,211.90,40.86
2018-05-08,RJ,agro_industria_e_comercio,410.00,18.83
2018-04-14,RS,relogios_presentes,29.90,19.32
2018-06-02,MG,ferramentas_jardim,49.90,26.43
2017-09-28,RS,livros_interesse_geral,43.30,15.11
2018-02-25,SP,beleza_saude,596.99,63.44
2017-11-14,SP,utilidades_domesticas,264.10,82.27
2018-06-12,SP,eletronicos,336.15,41.52
2018-01-10,MG,esporte_lazer,564.35,118.19
2018-07-29,DF,perfumaria,378.38,36.94
2017-05-26,MG,cama_mesa_banho,874.36,150.40
2017-08-10,PR,papelaria,59.90,27.80
2017-05-14,SP,relogios_presentes,222.40,27.81
2018-08-10,SC,moveis_sala,329.90,68.84
2018-04-24,RS,bebes,1276.89,49.67
2018-05-21,SP,cama_mesa_banho,1076.94,210.29
2017-11-17,RJ,perfumaria,109.90,9.51
2018-08-20,SP,industria_comercio_e_negocios,1380.00,59.02
2017-08-04,SP,relogios_presentes,368.00,18.35
2018-01-08,MG,telefonia,52.97,30.20
2018-07-01,SP,esporte_lazer,367.69,70.99
2018-07-14,GO,sinalizacao_e_seguranca,55.00,18.49
2017-11-28,MG,consoles_games,94.40,33.16
2018-03-27,DF,relogios_presentes,115.00,18.69
2017-03-26,CE,esporte_lazer,99.90,29.90
2017-02-22,RJ,moveis_decoracao,34.99,14.11
2017-10-10,RS,beleza_saude,224.40,143.21
2018-06-06,SP,relogios_presentes,674.90,81.26
2018-08-12,MG,perfumaria,636.78,54.22
2018-01-09,SC,,22.99,28.75
2017-11-21,SP,ferramentas_jardim,230.30,36.07
2017-07-10,MG,automotivo,49.90,14.10
2018-05-05,PR,cama_mesa_banho,24.99,18.23
2017-02-09,RJ,moveis_escritorio,869.98,118.28
2018-08-06,GO,utilidades_domesticas,114.99,25.16
2017-05-27,MG,informatica_acessorios,31.90,12.48
2018-08-11,DF,automotivo,20.00,15.24
2018-03-19,RS,ferramentas_jardim,568.00,116.97
2018-06-14,MG,eletronicos,103.90,18.53
2018-03-02,PE,beleza_saude,325.00,27.55
2017-09-28,RS,relogios_presentes,159.90,15.87
2017-11-25,MG,instrumentos_musicais,2399.00,17.00
2017-07-20,RJ,cool_stuff,44.90,13.23
2016-10-05,RS,moveis_decoracao,248.00,18.11
2017-11-05,SP,telefonia,28.90,11.85
2017-03-23,MG,fashion_bolsas_e_acessorios,49.00,14.11
2017-09-04,RS,perfumaria,396.89,33.29
2017-03-09,GO,cool_stuff,199.00,27.86
2018-06-12,ES,telefonia,653.40,97.68
2017-07-18,RJ,fashion_bolsas_e_acessorios,49.90,14.10
2017-08-08,DF,beleza_saude,59.90,16.18
2017-08-02,MG,cool_stuff,44.99,14.10
2018-07-22,GO,automotivo,144.49,48.84
2018-06-22,RS,agro_industria_e_comercio,479.00,38.70
2017-05-23,SP,relogios_presentes,845.98,29.49
2018-06-04,PE,beleza_saude,486.99,52.49
2018-06-18,PE,beleza_saude,91.55,19.55
2017-10-19,MG,ferramentas_jardim,99.00,22.83
2018-04-05,CE,bebes,120.00,32.76
2017-07-28,MT,beleza_saude,2489.04,104.50
2018-08-10,PR,relogios_presentes,104.00,35.02
2018-07-01,SP,informatica_acessorios,297.17,108.92
2018-07-23,GO,cama_mesa_banho,1492.90,104.17
2017-05-17,SP,informatica_acessorios,593.59,104.23
2017-11-08,MS,esporte_lazer,89.99,16.39
2017-11-24,GO,informatica_acessorios,73.80,30.89
2018-03-06,MS,cool_stuff,35.00,21.43
2017-04-24,MG,moveis_escritorio,512.91,116.70
2017-10-10,SP,audio,144.80,16.85
2018-07-29,SP,automotivo,390.08,92.43
2018-07-18,RJ,alimentos_bebidas,89.00,26.92
2018-05-16,PR,bebes,99.49,16.78
2017-02-13,RN,automotivo,10.00,24.84
2018-05-21,MG,brinquedos,154.89,37.93
2018-03-07,MG,malas_acessorios,125.99,75.46
2017-12-03,ES,malas_acessorios,83.90,19.83
2017-08-27,GO,cool_stuff,428.91,464.88
2017-04-29,PR,musica,24.90,14.52
2018-08-08,SP,esporte_lazer,349.79,85.13
2017-12-27,RJ,perfumaria,277.00,16.70
2018-01-08,CE,telefonia,29.99,17.63
2017-08-26,SP,relogios_presentes,752.70,44.03
2017-10-20,SP,eletrodomesticos,699.00,33.68
2017-08-20,MT,bebes,9.99,19.59
2017-04-24,RS,fashion_calcados,29.90,14.52
2018-06-17,RJ,papelaria,66.00,15.56
2017-08-12,RJ,bebes,50.00,16.60
2017-07-04,RS,informatica_acessorios,105.00,17.21
2018-02-24,PR,consoles_games,214.90,14.52
2018-01-02,MA,moveis_decoracao,100.00,36.02
2018-04-17,PR,livros_interesse_geral,39.90,18.23
2017-11-23,RJ,cama_mesa_banho,174.90,37.78
2017-09-02,RJ,esporte_lazer,65.00,16.89
2017-07-19,PE,brinquedos,169.00,45.03
2017-07-16,SP,papelaria,75.90,13.51
2017-02-25,SC,telefonia,25.99,14.52
2018-03-21,SC,bebes,44.99,18.23
2017-05-18,PA,fashion_calcados,99.90,29.10
2017-12-11,RO,brinquedos,1164.90,114.20
2018-06-19,BA,eletronicos,103.90,27.68
2018-03-26,SP,beleza_saude,957.70,193.61
2017-11-05,RJ,cama_mesa_banho,765.45,105.66
2018-02-20,RJ,perfumaria,79.99,15.32
2017-07-04,SP,brinquedos,1228.89,50.89
2018-05-30,SP,beleza_saude,914.73,112.59
2018-01-15,SP,esporte_lazer,1551.69,165.55
2018-07-31,MG,construcao_ferramentas_seguranca,99.00,15.79
2018-04-01,SP,beleza_saude,2129.97,134.89
2018-07-16,PB,automotivo,34.75,50.96
2018-05-16,SP,utilidades_domesticas,2304.87,395.07
2017-10-10,BA,informatica_acessorios,149.99,45.13
2017-05-03,MG,beleza_saude,79.00,17.98
2018-08-12,RJ,brinquedos,156.90,22.64
2018-06-13,MG,utilidades_domesticas,30.90,34.85
2018-04-21,SP,cool_stuff,557.00,95.69
2017-07-07,SP,utilidades_domesticas,161.30,35.42
2017-10-08,BA,moveis_decoracao,111.37,59.32
2018-07-13,RS,utilidades_domesticas,114.38,23.60
2018-04-30,MT,construcao_ferramentas_construcao,579.99,42.35
2018-05-03,RS,casa_construcao,113.85,23.38
2017-07-22,SP,cool_stuff,499.90,14.70
2018-01-12,PI,construcao_ferramentas_jardim,16.60,35.67
2017-02-23,RS,beleza_saude,119.90,11.45
2018-01-02,RJ,esporte_lazer,109.70,31.10
2017-03-04,SP,esporte_lazer,209.00,24.45
2017-10-24,GO,malas_acessorios,79.99,16.81
2017-04-30,SP,cool_stuff,349.98,28.80
2017-06-23,SP,esporte_lazer,542.80,150.64
2018-03-24,SP,moveis_decoracao,279.70,66.54
2018-07-19,SP,casa_conforto,296.90,35.82
2018-05-11,MT,livros_tecnicos,59.00,22.12
2018-06-26,SP,casa_construcao,209.85,36.70
2017-02-18,MG,moveis_decoracao,59.90,17.16
2017-12-15,RJ,cool_stuff,35.00,8.90
2018-02-26,CE,esporte_lazer,246.89,44.31
2018-06-15,SP,perfumaria,181.88,21.20
2017-08-02,SP,casa_conforto,96.89,23.98
2018-02-05,RR,telefonia,29.99,25.38
2017-12-17,CE,moveis_decoracao,231.00,81.24
2017-05-31,MG,moveis_colchao_e_estofado,86.50,16.86
2017-12-04,DF,esporte_lazer,269.90,22.73
2017-12-07,SP,papelaria,98.90,22.29
2017-06-27,MG,market_place,62.80,15.19
2018-08-22,PR,telefonia,18.90,18.23
2018-04-06,SP,construcao_ferramentas_iluminacao,80.00,8.86
2017-03-12,RN,brinquedos,42.99,24.84
2017-04-01,SP,automotivo,551.99,107.32
2017-10-13,SC,cama_mesa_banho,96.90,17.93
2018-06-09,MG,cama_mesa_banho,613.59,138.90
2018-06-18,DF,eletrodomesticos,89.90,19.82
2018-05-02,MG,moveis_decoracao,269.70,47.64
2017-02-10,RJ,tablets_impressao_imagem,99.00,14.86
2018-01-13,SP,moveis_quarto,179.90,25.57
2018-03-10,PA,automotivo,70.80,93.65
2017-02-17,SC,cool_stuff,79.90,15.77
2017-09-12,AM,automotivo,36.00,22.67
2017-11-17,GO,esporte_lazer,120.00,16.28
2018-02-17,SC,alimentos,55.00,15.83
2018-04-29,RS,utilidades_domesticas,299.99,18.62
2018-01-15,RJ,informatica_acessorios,258.64,17.57
2018-08-07,RS,casa_construcao,119.85,23.64
2017-11-19,SP,eletronicos,18.90,4.66
2018-03-09,SP,,11.90,7.39
2018-04-15,RS,telefonia,47.90,15.23
2017-06-18,BA,perfumaria,150.49,18.62
2018-04-30,PR,telefonia,119.80,18.72
2018-04-20,PR,relogios_presentes,105.00,9.85
2017-04-20,MT,ferramentas_jardim,392.55,65.44
2018-03-30,RN,esporte_lazer,12.50,22.85
2017-08-08,MS,cama_mesa_banho,410.00,52.54
2017-02-24,SP,moveis_decoracao,44.55,11.74
2017-04-25,SP,,593.36,98.13
2017-11-26,MG,beleza_saude,410.86,68.93
2017-09-26,PR,bebes,39.90,13.37
2017-10-17,SP,moveis_escritorio,466.89,65.17
2018-03-01,SP,beleza_saude,613.48,86.17
2017-07-13,RJ,cama_mesa_banho,107.39,32.91
2018-01-19,SP,brinquedos,834.88,48.63
2018-03-14,SP,,27.90,8.88
2017-02-13,PR,pet_shop,49.90,14.52
2018-04-28,ES,consoles_games,36.20,12.76
2017-09-23,SP,cool_stuff,583.89,65.50
2017-03-06,RN,utilidades_domesticas,45.99,26.61
2017-09-02,SP,moveis_decoracao,355.77,77.43
2018-03-31,RJ,informatica_acessorios,191.90,36.33
2018-05-12,RJ,bebes,189.90,19.21
2018-03-19,MG,utilidades_domesticas,78.00,42.25
2018-08-02,RJ,telefonia,44.98,22.86
2018-03-07,MG,fashion_bolsas_e_acessorios,29.99,22.06
2018-05-02,BA,cool_stuff,131.99,19.36
2018-06-06,SP,malas_acessorios,39.99,7.71
2018-03-31,RS,brinquedos,275.00,24.47
2018-05-16,SP,consoles_games,198.79,29.59
2018-02-23,ES,automotivo,119.90,25.68
2018-05-30,PR,casa_construcao,193.65,59.84
2018-07-11,DF,relogios_presentes,208.90,46.90
2017-09-01,SP,automotivo,143.80,15.76
2018-01-24,PE,telefonia,379.99,19.23
2018-05-16,SC,esporte_lazer,156.00,58.30
2017-12-20,MG,beleza_saude,170.00,15.94
2017-10-29,RS,perfumaria,142.50,15.75
2017-07-06,RJ,cool_stuff,572.00,64.74
2017-05-10,MG,telefonia,18.99,15.10
2017-05-15,MG,bebes,59.33,15.86
2018-03-08,SC,esporte_lazer,152.80,16.08
2017-04-10,MG,cool_stuff,129.99,17.16
2018-01-18,BA,moveis_decoracao,449.60,122.04
2017-04-02,RJ,relogios_presentes,66.89,17.31
2017-06-28,RJ,eletrodomesticos,104.00,16.49
2017-07-19,MG,utilidades_domesticas,112.80,34.78
2016-10-06,RS,esporte_lazer,89.90,17.47
2017-08-25,BA,beleza_saude,349.90,37.77
2018-01-10,GO,beleza_saude,46.40,17.92
2017-03-09,DF,moveis_sala,129.90,23.90
2017-10-01,MA,perfumaria,143.00,38.55
2018-07-11,MG,informatica_acessorios,98.89,27.37
2018-06-14,RS,bebes,49.99,13.69
2017-05-06,MG,perfumaria,149.90,14.52
2018-03-13,SC,cool_stuff,215.00,26.99
2017-09-03,DF,cama_mesa_banho,294.80,38.66
2018-03-16,SP,alimentos_bebidas,187.00,13.75
2017-06-06,SP,pet_shop,59.99,15.24
2017-07-24,RS,informatica_acessorios,199.00,16.14
2017-06-09,SP,pet_shop,59.89,15.09
2018-03-22,SC,brinquedos,279.80,37.56
2017-03-10,SP,moveis_decoracao,589.11,111.54
2018-03-18,RS,pet_shop,218.90,87.72
2018-08-14,SC,beleza_saude,12.00,18.23
2017-12-02,GO,beleza_saude,84.99,16.35
2017-09-26,PR,brinquedos,102.50,17.97
2018-07-19,SP,brinquedos,318.88,52.12
2018-02-10,SP,casa_construcao,54.40,9.34
2017-11-23,SP,cama_mesa_banho,1650.71,287.68
2017-04-17,RJ,eletronicos,48.99,14.52
2018-02-01,SC,eletronicos,13.65,14.10
2017-08-28,RJ,pcs,1200.00,40.85
2018-07-04,SP,cool_stuff,420.24,34.25
2018-02-05,ES,brinquedos,129.00,18.15
2017-06-13,RS,esporte_lazer,309.00,16.92
2018-04-01,CE,relogios_presentes,189.00,20.01
2018-03-16,MG,informatica_acessorios,368.54,74.20
2017-05-10,PI,telefonia,58.98,42.30
2017-07-12,MT,cama_mesa_banho,89.90,18.20
2018-06-26,TO,eletrodomesticos_2,429.99,99.56
2017-09-10,SP,relogios_presentes,426.79,64.23
2017-10-09,SP,ferramentas_jardim,368.90,92.09
2018-03-05,SP,casa_construcao,54.40,12.72
2018-02-25,MA,informatica_acessorios,103.90,36.05
2017-04-12,MA,beleza_saude,499.00,32.42
2018-01-29,MG,relogios_presentes,195.00,16.12
2017-11-24,GO,moveis_escritorio,189.99,53.41
2018-06-20,PR,utilidades_domesticas,99.00,15.76
2017-08-07,PR,beleza_saude,58.99,17.66
2017-09-12,CE,moveis_decoracao,279.89,64.20
2018-03-31,PE,cool_stuff,131.99,39.97
2018-03-04,PE,relogios_presentes,539.00,29.05
2017-10-17,SC,beleza_saude,61.80,16.68
2017-10-04,MT,brinquedos,69.01,37.78
2017-09-19,RJ,telefonia,80.00,28.20
2018-06-30,RS,cama_mesa_banho,308.49,77.56
2017-01-19,SP,utilidades_domesticas,509.80,42.37
2018-08-05,SP,moveis_sala,74.99,9.67
2017-07-07,RJ,automotivo,39.90,16.11
2018-06-29,SC,utilidades_domesticas,33.90,19.43
2018-04-19,RS,bebidas,134.70,101.67
2018-04-13,SC,telefonia,42.00,18.23
